lemma,HasProperty,MotivatedByGoal,CapableOf,NotUsedFor,HasFirstSubevent,Desires,InstanceOf,DerivedFrom,HasSubevent,RelatedTo,CausesDesire,MadeOf,SymbolOf,PartOf,EtymologicallyDerivedFrom,UsedFor,AtLocation,Synonym,IsA,Causes,TranslationOf
背叛,,,男人,,,"朋友,人,愛情,男人,女人,友情,我,愛人,女友,情人,主人,男朋友,經理,老闆,陳水扁,同學,同性戀,流氓,總統,大老婆",,,分手,,,,,,,,"楊宗緯,曹格,陶子",,劈腿,"不愛了,熊,熊熊熊,睡叫,金錢",
背包袱,,,,,,,,,,,,,,,,,,,,,
耶,,,,,,,,,剛睡醒,,少女,,,,,,,,,"養貓,睡覺",
耍態度,,,,,,,,,,,,,,,,,,,,,
美麗,"天空,女人,愛情,笑容,地球,正妹,我,媽媽,侯佩岑,天使,女朋友,煙火,花,老婆,彩虹","減肥,化妝,保養,喝水,整形,微笑,林志玲",,,,"女人,女生",,,"化妝,談戀愛",,,,"林志玲,白色,彩虹,花",,,,,,,"化妝,保養,化妝品,善良,認真,放假,睡覺,氣質,快樂,自信,戀愛,內涵,女人,微笑",
美德,,,,,,,,,,,,,,,,,"好品德,好的品行",,"誠實,灌水,快樂,睡覺,共同生活,原諒,孝順,完成目標,寬容",讀書,"/c/en/virtue/n/a_good_model_quality,/c/en/virtue/n/excellence_in_morals,/c/en/virtue/n/an_exemplary_quality"
美滿,恩恩,快樂,,,,"愛人,家人",,,戀愛時,,,,幸福,,,,,,喜悅,"幸福,作夢,和平,快樂,愛你,愛情,和諧,美好的人生,男人,完整,女人,愛",
美夢,,願望,,,,快樂,,,,,,睡眠,,,,,,,休息,"睡覺,作夢,好多錢,幻想",
美絲絲,,,,,,,,,,,,,,,,,,,,,
美滋滋,,,,,,,,,,,,,,,,,,,,,
美味,"餅乾,巧克力,糖果,水果,火鍋,果凍,芭樂,點心,壽司,美食,咖啡,燙青菜,珍奶,西瓜,可可,泡麵,醬油,食物,正妹,蛋糕,牛肉,飯菜",吃飯,鮑魚,,,,,,,,,,,"香菇,果汁",,,"餐廳,廚房,冰箱,家裏",,"食物,水蜜桃",美國牛肉,"/c/en/umami/n/one_of_the_five_basic_tastes,_savoriness,/c/en/tasteless/a/having_no_flavour"
美妙,"愛情,戀愛,音樂",,,,,,,,,/c/la/aversatus,,,,,,,,,,,
美好,"愛情,回憶,戀愛,天空,世界和平,感覺,登陸月球,被愛,甜,擁抱,生活,香味,太陽,希望,舒服,花朵,電腦,電影,婚姻",,人生,,,,,,,,,,"彩虹,幸運草",,,,,,"愛,未來,結婚,快樂","高興,四葉草,心情好,愉快,愛情,路上遇到帥哥,心情很好,開心",
美人,,,,,,"男生,魯夫,人類,海賊王",张那啦,,,,,,,魅力,,,楊貴妃,,,賭博,/c/en/belle/n/beautiful_woman
美,"花,天空,愛情,正妹,林志玲,你,小鳥,人","打扮,口紅,化妝,水,穿衣服,保養",,,,"正妹,媽媽,大s,我,女孩子",,,難耐,,,美人,"開心,正妹",碗盤,,,,,"氣質,藝術,上進,內在,自然,音樂,白,缺陷","燈,自然,化妝,羅莉,有型",/c/en/us/n/abbreviation_of_united_states
紅臉,,,,,,,,,,,,,,,,,,,,,
紅潮,,,,,,,,,,,,,,,,,,,,,
紅眼,,,夏娜,,,,,,,,,,,,,,,,,,
約束,,,,,,"自由,大哥哥",,,,,,,,,,,,,,,/c/en/constraint/n/something_that_constrains
紀念,照片,"拍照,買花,放假,製作雕像,送禮物,自拍,標本",,,,,,,紀念日,,,,,,,,,,照片,拍照,
祈望,,,,,,,,,,,,,,,,,,,,,
祈求,,禱告,,,,,,,廟宇,,,,,,,香,,,"禱告,拜拜,拿香,祈禱,去廟裡拜拜,拜神,許願望,念念有詞",,
祈,,,,,,,,,,,,,,,,,,,,,
看輕,,,,,,夢想,,,,,,,,,,,,,,,
看得起,,,,,,,,,,,,,,,,,,,,,
看重,,,,,,,,,,,,,,,,,,,,,
看中,,,,,,,,,,,,,,,,,,,,,
看不慣,,,,,,,,,,,,,,,,,,,,,
看不順眼,,,,,,,,,,,,,,,,,,,,,
看不起,,,,,,,,,,,,,,,,,,,,"不誠實,作弊,欺負弱小的人,沒禮貌的人,做壞事的人",
看上,,,,,,,,,,,,,,,,,,,,,
看,小說,"看電影,養魚,旗,買房子","眼睛,貓,小說,故宮翠玉白菜,電視,屁眼",,"上課,逃跑,上ptt","電影,有閃光",,,"正妹,美女,看ptt,電影院,開電視,上ptt,拿小說",,"流星雨,望遠鏡,我,漫畫,收到情書,型男,小蘿",,,眼睛,,眼睛,,,,"好奇,老師,摸魚",/c/en/watch/v/to_look_at_for_a_period_of_time
眉歡眼笑,,,,,,,,,,,,,,,,,,,,,
眉開眼笑,,,,,,,,,開心,,,,,,,,,,,"快樂,笑,開心",
眉飛色舞,,,,,,,,,,,,,,,,,,,,"快樂,愛情",
眉來眼去,,,,,,,,,,,,,,,,,,,,,
眉目傳情,,,,,,,,,,,,,,,,,,,,,
盼望,,等待,,,,,,,思念,,,,,,,,,,期待,,
盼,,,,,,,,,,,,,,,,,,,,,
相思,,,單戀,,戀愛,,,,,,愛情,,,,,,,,"寂寞,紅豆","月圓,回憶",
相信,意念,,,,愛,,,,青春,相信/n,,"童話,人類",,,,,,,"結婚,同伴",,"/c/en/suspect/v/imagine_or_suppose_to_be_true,_without_proof"
盈眶,,,,,,,,,,,,,,,,,,,,,
皈依,,,,,,,,,,,,,,,,,,,,,
皈,,,,,,,,,,,,,,,,,,,,,
皆大歡喜,,發錢,,,,,,,,,,,,,,,,,,,/c/en/all_well_that_end_well
畏懼,,,,,,,,,,,,,,,,,,,,"害怕,考試",
畏難,,,,,,,,,,,,,,,,,,,,,
畏縮不前,,,,,,,,,,,,,,,,,,,,,
畏縮,,,,,,,,,,,,,,,,,,,,害怕,
畏葸,,,,,,,,,,,,,,,,,,,,,
畏罪,,,,,,,,,,,,,,,,,,,,,
畏首畏尾,,,,,,,,,,,,,,,,,,,,,
畏怯,,,,,,,,,,,,,,,,,,,,,
畏忌,,,,,,,,,,,,,,,,,,,,,
畏,,,,,,,,,,,,,,,,,,,,,
珍藏,,,,,,收集公仔,,,,,,,,,,,,,照片,,
珍愛,,,,,,,,,,,,,,,,,,,,,/c/en/cherish/v/to_nurture_with_care
珍貴,"友情,眼淚,回憶,親情,家人,時間,淚水,笑容",,,,,,,,,,,,,,,,,,,,
珍視,,,,,,,,,,,,,,,,,,,,,/c/en/cherish/v/to_nurture_with_care
珍惜,快樂,"知足,想念",,,有飯,,,,得到愛,,"女人,幸福,世界末日,愛情",感動,擁抱,,,,諾言,,,"愛,珍貴,喜歡,失去,水,貝殼,惜福,罕見,相機,稀有,知足,得來不易,感恩",
珍奇,,,,,,,,,,,,,,,,,,,,,
狠心,,,,,逼不得已道別,,,,,,,,,,,,,,,,
為難,,,,,,,,,被不愛的人愛,,,,,,,,,,,"選擇,被告白",
為之動容,,,,,,,,,,,,,,,,,,,,,
為之一喜,,,,,,,,,,,,,,,,,,,,,
炸,"雞排,臭豆腐,地瓜球,炸雞,豬排,薯條",,,,鹽酥雞,,,,,,,,,,,,,,,考完會計,
炫耀,,"買名牌,交外國男友,交男朋友,養寵物,把妹,找帥哥,衣錦還鄉,買手機,交往,把正妹,折飛機,自拍,買帝寶,買ipad,背名牌包,裸泳,追星,買iphone,辦iphone","有賓士,花輪,寵物,女朋友,衣服",,,"收集公仔,買新車",,,"亞特蘭提斯,裸奔,台灣師範大學",,"被人搭訕,女朋友,成功,被人告白,馬自達六,考試得第一名,正妹,上榜,得冠軍",,鑽石,,,,,,鞋子,,/c/en/pretentious/a/intended_to_impress_others
流連,,,,,,,,,,,,,,,,,,,,"網咖,戀愛",
流淚,,大哭,"難過,眼睛,傷心,悲傷",,哭,"大笑,男人",,,"難過,傷心,失戀,哭,哭泣,感動,悲傷,大笑,開心",,"難過,失戀,感動",,,,,"衛生紙,手帕",,,,"難過,傷心,悲傷,失戀,分手,痛苦,感動,被打,想哭,聽音樂,切洋蔥,不開心,開心,痛,愛,感性,洋蔥",
流行,泳褲,"聽音樂,打扮",,,,女生,,,,,,"風潮,2008台北電影節,時尚,經濟","五月天,崇尚名牌,日本","鞋子,衣服",,,,,"台灣,設計,中分頭,名牌,迷彩","潮流,明星,動畫,新潮,手機,蔡依林,說話,買專輯,髮型,明星的穿著,上ptt,周董,藝人的穿著,顏色,麥可","/c/en/fashionable/a/characteristic_of_or_influenced_by_a_current_popular_trend_or_style,/c/en/vogue/n/the_prevailing_fashion_or_style,/c/en/prevalence/n/quality_of_being_prevalent,/c/en/vogue/n/popularity_or_a_current_craze"
活躍,太陽,,激情,,,,,,,,,,,,,,,,,,
活潑,"小孩,我,貓,跳動,安心亞",虧妹,,,,主人,,,外面,,,,"紅色,黃色,你,熱情,橘色",,,,,,,"跳舞,游戲,陽光,朋友",
活力,,"睡覺,運動,喝蠻牛,睡飽飽,飲食均衡,上健身房,吃維他命,吃飽飽,均衡飲食,曬太陽,運動適當,休息,睡飽,吃威而鋼,吃補丸,喝保利達b,早睡早起,生活規律,m運動,吃飯,保持愉快",,,,,,,,,,,"紅色,綠色,太陽,夏天,黃色,向日葵,橘色,年輕",元氣,,,睡覺,,"上進,跑步","睡覺,運動,吃飯,爬山,陽光,吃早餐,休息,滿足,跑步,y飯",
洩憤,,"殺人,打架",,,,,,,,,生氣,,,,,,,,,打人,
洩氣,,,,,,,,,,,,,,,,,,,,,
洩恨,,"殺人,打人",,,,,,,,,,,,,,,,,,"戳小人,罵人",
洩勁,,,,,,,,,,,,,,,,,,,,,
洩私憤,,,,,,,,,,,,,,,,,,,,,
津津有味,,,,,,,,,,,,,,,,,,,,,
毒,,,,,,迷幻,,,,,,有毒奶粉,,,,,,,"愛情,疫苗,立可白",硝酸鉀,
歪曲,,,,,,,,,,,,,,,,,,,,,
柔腸寸斷,,,,,,,,,,,,,,,,,,,,,
柔順,,,,,,,,,,,,,,,,,,,,,
柔軟,雲,,,,,,,,,,,,,,,,,,貓,瑜珈,
柔,,,,,,,,,,,,,,,,,,,,,/c/en/rho/n/letter_of_greek_alphabet
是味兒,,,,,,,,,,,,,,,,,,,,,
昧心,,,,,,,,,,,,,,,,,,,,,
春風滿面,,,交女朋友,,,,,,,,,,,,,,,,,,
春風得意,,,,,,,,,,,,,,,,,,,,,
挖苦,,,,,,,,,,,,,,,,,,,,,
挑釁,,,,,,,,,,,,憤怒,紅色,,,,,,,,"/c/en/provoke/v/to_cause_to_become_angry,/c/en/provocation/n/act_of_provoking"
挑戰,,"造景,環島",人,,,"玩ps3,膽小鬼",,,,,"有難度的事,被下挑戰書,工作,被刺激後",,,,,,,,"人生,考試,障礙物,成功","比賽,考試,工作,演講,登山,競賽","/c/en/challenge/n/difficult_task,/c/en/challenge/n/that_which_encourages_someone_to_do_something_they_otherwise_would_not"
挑剔,,,媽媽,,,,,,,,,,,,,,,,,,"/c/en/nitpicky/a/overly_critical,/c/en/cavil/v/to_criticise_for_petty_or_frivolous_reasons"
指責,,,,,,"名嘴,律師",,,,,,,,,,,,,,吃醋,/c/en/accuse/v/attribute_blame_to_someone
指望,,,,,,,,,,,,,,,,,,,,,
拼命,,"增加體力,認真,努力,打拚,付出,用力",,,,,,,冠軍賽,,不甘心,,,,,,,,玩通宵,,/c/en/desperately/r/in_a_desperate_manner
拷問,,,,,,,,,,,,,,,,,,,,,
拷打,,,,,,,,,,,,,,,,,,,,,
拯救,,,,,,,,,,,,,,,,,,,,,"/c/en/deliver/v/set_free,/c/en/save/v/to_help_someone_to_survive"
拮据,,,,,,,,,,,,,,,,,,,,花錢,
恰當,,,,,,,,,,,,,,,,,,,,,
恰好,,,,,,,,,,,,,,,,,,,,,
恬靜,,,,,,,,,,,,,,,,,,,,,
恬然,,,,,,,,,,,,,,,,,,,,,
恬不知恥,,,,,,,,,,,,,,,,,,,,,
恬,,,,,,,,,,,,,,,,,,,,,
恨鐵不成鋼,,,,,,,,,,,,,,,,,,,,,
恨死,,,,,,,,,,,,,,,,,,,,,
恨之入骨,,,,,,,,,,,,,,,,,,,,,
恨不得,,,,,,,,,,,,,,,,,,,,,
恨入骨髓,,,,,,,,,,,,,,,,,,,,,
恨,,,分手,,,,,,討厭,,,,,心,,,,,"仇,失戀","愛,討厭,被打,仇,不爽,被甩,被當,不解,痛苦,瘋了,被劈腿,被拋棄",
恍惚,,,,,,,,,躲在桌底,,,,,,,,,,,"精神不濟,吸毒,思念",
怨聲載道,,,,,,,,,,,,,,,,,,,,亂搞,
怨憤悵惘,,,,,,,,,,,,,,,,,,,,,
怨恨,,"翻桌,殺人",,,,,,,,,,黑暗火鍋,,,,,,,,"做壞事,打架,第三者,分手,暴力事件,欠錢,失能,錢財,欺負別人,自己提出分手,霸凌,怨婦,報復,殺人,總是第一名",
怨艾,,,,,,,,,,,,,,,,,,,,,
怨天尤人,,抗議,被當,,,,,,,,,,,,,,,,,"失能,貧窮",
怨,,,,,,,,,,,,,,,,,,,仇,踩到大便,
急躁,,,,,,,,,,,,,,,,,,,,,/c/en/impatient/a/anxious_and_eager
急茬,,,,,,,,,,,,,,,,,,,,,
急急巴巴,,,,,,,,,,,,,,,,,,,,,
急急,,,,,,,,,,,,,,,,,,,,,
急待,,,,,,,,,,,,,,,,,,,,,
急於求成,,,,,,,,,,,,,,,,,,,,,
急於,,,,,,,,,,,,,,,,,,,,,
急忙,,,,,,,,,,,,,,,,,,,,,/c/en/hasty/a/acting_in_haste;_being_too_hurried_or_quick
急如星火,,,,,,,,,,,,,,,,,,,,,
急功近利,,,,,,,,,,,,,,,,,,,,,
急火火,,,,,,,,,,,,,,,,,,,,,
急切,,,,,,,,,,,,,,,,,,,,,
急不可耐,,,,,,,,,,,,,,,,,,,,,
急不可待,,,,,,,,,,,,,,,,,,,,,
急,,奔跑,,,,,,,,,,,,,,,,,,,
思戀,,,,,,,,,,,,,,,,,,,,,
思慕,,,,,,,,,,,,,,,,,,,,,
思量,,,,,,,,,,,,,,,,,,,,,
思鄉,,,,,,,,,中秋節,,,,月亮,,,,,,,明月,
思念,,"流淚,寫信",,,,,,,,,,想念,想念,,,心,,,想念,"想念,分手,愛,戀愛,分開",
思,,,,,,,,,,,,,,,,,,,,,
怒髮衝冠,,,生氣,,,,,,,,,,,,,,,,,遇到白木的人,
怒罵,,,,,,"員工,上班族",,,,,,,,,,,,,,"生氣,哭,吼,閃光",
怒視,,,,,,,,,,,,,,,,,,,,,
怒氣衝天,,,,,,,,,,,"胡說八道,三姑六婆",,,,,,,,,,
怒氣沖沖,,,,,,,,,,,,,,,,,,,,,
怒氣沖天,,,,,,,,,,,,,,,,,,,,,
怒氣攻心,,打人,,,,,,,,,,,,,,,,,,,
怒氣,,,,,,,,,,,生氣,"吵架,生氣",,,,,,,,"ptt當機,女生,偷竊",
怒沖沖,,,,,,,,,,,,,,,,,,,,,
怒形於色,,,,,,,,,,,,,,,,,,,,,
怒吼,,,"老虎,獅子,貓,狗,多摩君,老人,黑金剛",,,獅子,,,"想打人,生氣,打棒球,抓狂",,"生氣,塞車",,,,,,,,,"生氣,背殺,肚子餓,憤怒",
怒色,,,,,,,,,,,,,,,,,,,,,
怒目橫眉,,,,,,,,,,,,,,,,,,,,,
怒目圓睜,,,,,,,,,,,,,,,,,,,,,
怒目,,,,,,,,,,,,,,,,,,,,,
怒斥,,,,,,,,,,,,,,,,,,,,,
怒火中燒,,"罵人,大叫,打人",,,,,,,吵架,,,,,,,,,,,,
怒火,,,,,,,,,,,,,,,,,,,,"看天線寶寶,電腦當機,不尊重人,欺負弱小,插隊,發飆",
怒不可遏,,,,,,,,,,,,,,,,,,,,,
怒不,,,,,,,,,,,,,,,,,,,,,
怒,酸民,,"你,嬰兒,情緒,女生,我",,打架,睡不飽,,,"不開心,髒,住院,被騙",,"煩,沒水洗澡,看小說",心情,生氣,,,"枕頭,狼牙棒,電話",火藥味,,,"生氣,被打,打架,不吃東西,引戰,恨,貪污,運氣,怨恨,說謊,問糟糕的問題,考不好",
後顧之憂,,,,,,,,,,,,,,,,,,,,,
後悔莫及,,,,,,,,,,,,,,,,,,,,,
後悔不迭,,,,,,,,,,,,,,,,,,,,,
後悔,,,人,,遺憾,"你,人",,,"被當,馬英九,發現被劈腿後",,被當,,,,,,,,,"衝動,分手,做錯事,粗心,做壞事,結婚,吃宵夜,打人,偷東西,一意孤行,嗆聲,少壯不努力,快考試了,生氣,自食其果,花錢,賭博,說分手,不如預期,亂罵人,亂花錢,放縱自己,未曾表白的愛,錯過,放棄,花大錢,樂透差一號,犯罪,紅杏出牆,一夜情,吵架,愛情,買太多",/c/en/repent/v/to_feel_sorrow_or_regret_for_what_one_has_done_or_omitted_to_do
後怕,,,,,,,,,,,,,,,,,,,,,
幽默,情人,"亂哈拉,出名",帥哥,,,,,,"有希望,搞笑,特質,人的特質,優質,誇獎,諷刺",,,就可人,黑色,,,,,,"笑話,搞笑",讀書,/c/en/humorous/a/full_of_humor_or_arousing_laughter;_funny
幽咽,,,,,,,,,,,,,,,,,,,,,
帥氣,"我,外國人,主人,陳在天,跳舞,獅子","有女友,減肥,穿衣服,穿得好看,認真,想當兵",,,,"小女孩,為人父,女學生",,,,,,,"黑色,李東海",,,,,,,"衣服,運動,酷,打籃球,發呆,看書",/c/en/handsomeness/n/quality_of_being_handsome
帥,"主人,帥哥","我帥,乾淨,看時尚雜誌,出名,培養品味,好個性,有好體格,整理乾淨,有型,做好保養,打球",戴眼鏡,,把妹,"為人父,我,男人,周星馳",,,,,,,戒指,,,,,,上進,"高,我很帥,體貼,認真",
屏氣,,,,,,,,,,,,,,,,,,,,,/c/en/hold_one_breath/v/to_hold_one's_breath
屏息,,,,,,,,,,,,,,,,,,,,,/c/en/hold_one_breath/v/to_hold_one's_breath
屏,,,,,,,,,,,,,,,,,,,,,
屎,,,,,,"男生,人",,,,,,,,,,,,,幸運,大便,/c/en/fecal_matter/n/feces
屌,,養寵物,,,,,,,,"屌/n,屌/v",,,,,,,,,,,
威嚴,,,,,,,,,,,,,,,,,,,,,
威脅,,,組頭和混混,,,,,,,,,,北韓頻試射,,,,,,,"錢,災難,戰爭","/c/en/threaten/a/presenting_a_threat,/c/en/intimidate/v/to_make_timid_or_fearful"
威風掃地,,,,,,,,,,,,,,,,,,,,,
威信掃地,,,,,,,,,,,,,,,,,,,,,
哎呀,,,,,,,,,,,,,,,,,,,,,/c/en/oh_dear
哈哈大笑,,,,,,上笨版,,,"開心時,心情好,看喜劇,上ptt,看烏龍派出所,打電腦時,開心,看電視時,聊天",,"開心,電視,玩遊戲,笑話,被當白癡",,,,,,,,,"開心,看電視,逛笨版,聽笑話,看漫畫,看電影,吳宗憲,出糗,綜藝節目,豆豆先生,高興,撿到錢,看卡通,遇到故友,好笑的影片,搞笑藝人,笑話集,考試一百,被逗笑,跟同學聊天,電視,卡通,搞笑,看到笑話,快樂,整到人",
哈哈,我,"無奈,開心,無情,無聊",迪西,,"扁洨王子,開心","哈,貓咪,咕咕",,,"我,開心,尷尬了,看到gay,大笑,笑了,健康,想睡時,苦笑",,,,,,,,拉拉,,,"宅男,笑話,爽快,上ptt,心情好,快樂,喜劇片,滿足,媽媽,開心,大笑",/c/en/ha-ha
哈,,宅宅,女人,,,"櫻桃小丸子,狗官",,,"端午節,壓力很大,勞動節",,,御姐,姓,,,"鍵盤,嘴巴,手",,,中國人,"愛,喝酒,保險套",
哇賽,,,,,,,,,,,,,,,,,,,,,
哇靠,,,,,,,,,,,,,,,,,,,,,
哇,,,,,,,,,,,,,,,,,,,,,
哄騙,,,,,,,,,,,,,,,,,,,,,
哄然大笑,,,,,,,,,,,,,,,,,,,,,
哄堂大笑,,,,,,,,,,,,,,,,,,,,"搞笑,跌倒",
哄笑,,,,,,,,,,,,,,,,,,,,,
哂笑,,,,,,,,,,,,,,,,,,,,,
哂,,,,,,,,,,,,,,,,,,,,,
品德,,,,,,,,,,,,,,,,,,,,"禮貌,知識",
品行,,,,,,,,,,,,,,,,,,,,,
哀歎,,,,,,,,,,,,,,,,,,,,,
哀憐,,,,,,,,,,,,,,,,,,,,,
哀榮,,,,,,,,,,,,,,,,,,,,,
哀慟,,,,,,,,,,,,,,,,,,,,,
哀號,,,發春的貓,,,"狼狗,陳金鋒",,,"拉筋,被21,痛",,,,,,,,,,,"痛,肚子痛",
哀愁,,"難過,哭泣",,,,,,,,,,失望,,,,,,,,喝酒,
哀傷,失戀,"哭,哭哭,悲傷",失敗,,,,,,"失戀,寵物要離世時,死",,,,"黑色,藍色",,,,,,傷心,"失戀,分手,生病,考不好,被劈腿,吵架,失業,暑假結束,鬱卒,仇恨,聯考落榜,被當,受傷,心碎,癌症末期,被老師罵,親友過世,寂寞",
哀痛,,哭,,,,,,,,,,,,,,,,,,火災,
哀淒,,,,,,,,,,,,,,,,,,,,,
哀戚,,,,,,,,,,,,,,,,,,,,,
哀悼,,,,,,,,,"國難日,自殺事件",,,,,,,,,,,寵物死掉,
哀矜,,,,,,,,,,,,,,,,,,,,,
哀怨,,,,,,,,,情人節,,,,,,,,,,,"我,你不開心嘛",
哀思,,,,,,,,,,,,,,,,,,,,,
哀呼,,,,,,,,,,,,,,,,,,,,,
哀求,,,,,,,,,,,,,,,,,,,,,"/c/en/beseech/v/to_beg,/c/en/implore/v/to_beg_for"
哀,,"痛哭,心痛,哀嚎","你,情緒",,,,,,,,企鵝,心情,,,,,"難過,悲傷的成分",,,"失戀,白包,喪事",
咳聲歎氣,,,,,,,,,,,,,,,,,,,,,
咯咯笑,,,,,,,,,,,,,,,,,,,,,
咬牙切齒,,,"吃飯,阿呆,生氣,哈哈",,,,,,"痛苦,生氣,吊單槓",,生氣,,,,,,,,,,
叛亂,,,,,,,,,,,,,,,,,,,,,/c/en/rebellion/n/armed_resistance
厚顏無恥,,,,,,,,,,,,,,,,,,,,,/c/en/effrontery/n/insolent_and_shameless_audacity
厚,,,,,,,,,,,,,,,,,,,,,
勉強,,,,,,,,,,,,,,,,,,,,,/c/en/reluctantly/r/in_a_reluctant_manner
勇敢,,"做總統,有愛,犧牲,告白,往前衝,當兵",,,"告白,表演",囚犯,,,"有支持者時,遇怪時",,"在美女面前,該表現時,比賽時",,"勇士,金鋼狼",,,,,,,"勇氣,天使,喜歡,鼓勵,不怕,長力氣,喝酒,愛,激勵,當兵,愛一個人,想念,長大","/c/en/gallantry/n/courage,/c/en/plucky/a/having_or_showing_pluck,/c/en/bold/a/courageous,_daring,/c/en/intrepid/a/fearless"
勇氣,,"加油,勇敢,學習,有愛,努力",,,,災民,,,,,,"力量,熱情,信心","勇士,義氣",,,,,,"告白,把妹,打怪,裸泳","冒險,愛,朋友,大膽,被鼓勵,假面超人,探險",/c/en/gallantry/n/courage
勃然大怒,,,,,,,,,,,,,,,,,,,,,
前仰後合,,,,,,,,,,,,,,,,,,,,,
冠軍,,"努力,練習,跑第一,費盡心思,全力以赴,用盡全力,榮耀",,,,,,,"有能力,努力不懈,練習夠,努力練習,最厲害的,最棒的,最好的,有毅力,第一名",,,,,,,,,,,"比賽,跑太快,勝利,運氣,努力,練習,厲害,第一名,聰明,贏了,鼓勵,信心","/c/en/championship/n/position_of_champion,_or_winner,/c/en/champion/n/someone_who_has_been_winner_in_a_contest"
冒險,,,"海盜船,海盜",,,"魯夫,小貓,好奇的人",,,青春,,,,,,,盾牌,"遊戲,旅程,人生中,夢中,森林,遊樂區,大海,人生,叢林",,"人生,告白",未知,"/c/en/adventure/n/that_which_happens_without_design,/c/en/peril/n/something_that_causes,_contains,_or_presents_danger"
冒犯,,,,,,,,,,,,,,,,,,,,,
冒火,,,,,,,,,,,,,,,,,,,,,
信譽,,,,,,,,,,,,,,,,,,,,,
信賴,,,,,,,,,,,朋友,"愛情是,家庭",,,,,諾言,,"友情,愛情","聊天,誠實",
信實,,,,,,,,,,,,,,,,,,,,,
信義,,,,,,,,,,,,,,,,,"房屋,百買公司,特區",,,,
信教,,祈禱,,,,,,,,,宗教,,,,,,,,,,
信服,,,,,,,,,,,,,,,,,,,,,
信奉,,,,,,,,,,,,,,,,,,,,,
信任,學長,"相信,愛",,,交男女朋友,愛人,,,,,,"愛情,友情,愛,幸福,感情,美好的愛情,勇氣,友誼",喜歡,,,,"朋友,客戶,自己,隊友,諾言,家人,愛",,"愛情,友情,結婚","愛,誠實,不說謊言,可靠的人,父母,不說謊",
信仰,,"拜拜,宗教,去教會,禱告",,,,,,,,,宗教,"宗教,文化",宗教,"觀世音,法會",,,希望,,"膜拜,神,愛情,宗教信仰,上帝,超能力","救贖,天使,迷信,拜拜","/c/en/religious/a/committed_to_the_practice_of_religion,/c/en/unbelief/n/lack_of_belief"
信心,,"努力,有自信,做好準備,用功,認真",,,,,,,,,,成功,微笑,力氣,,,競賽,,錢,"寵物,獎盃,考試","/c/en/confidence/n/self-assurance,/c/en/self-belief/n/trust_in_one's_positive_characteristics"
信不過,,,,,,,,,,,,,,,,,,,,,
信,,"收信,寫信",,,,,,,,,,,,,,,"格式,橫式",,,"郵差,叮咚叮咚,開學",
保護,,貓,"保全,男朋友,航空母艦,狗,保鑣,閃光,老鷹",,,"刺蝟,地球",,,,,女人,,,"菸害,密碼",,,,,"熱身,防禦,家庭,武功,鋼架,鞋子",天使,/c/en/security/n/something_that_secures
保證,,,,,,,,,,,,,,,,,,,,,"/c/en/warrant/v/to_guarantee,/c/en/warranty/n/legal:_engagement_or_undertaking_that_a_certain_fact_is_as_promised,/c/en/guarantee/n/anything_that_assures_a_certain_outcome,/c/en/vow/n/a_declaration_or_assertion"
保衛,,,"警衛,軍人,保全",,,,,,,,,,國旗,,,,,,,,"/c/en/security/n/something_that_secures,/c/en/defend/v/ward_off_attacks_from"
俗辣,,,,,,,,,,,,,,,,,,,,,
俗氣,,,,,,,,,,,,,,,,,,,,,/c/en/kitschy/a/having_the_nature_of_kitsch
俗,,,,,,,,,,,,,,,,,,,,,
俊美,,,,,,,,,,,,,,,,,,,,,
侷促,,,,,,,,,,,,,,,,,,,,,
侵襲,,,,,,,,,,,,,,,,,,,,,
侵擾,,,,,,,,,,,,,,,,,,,,,
侵略,,,,,,,,,,,,,,,,,,,,,"/c/en/invade/v/to_enter_by_force_in_order_to_conquer,/c/en/invasion/n/military_action"
侵害,,,,,,,,,,,,,,,,,,,,,
侵佔,,,,,,,,,,,,,,,,,,,,,
侵犯,,,,,,,,,,,,,,,,,,,,,/c/en/invade/v/to_enter_by_force_in_order_to_conquer
侮蔑,,,,,,,,,,,,,,,,,,,,,
侮辱,,,,,,"貧窮,戴爾,莫拉克災民",,,,,,,,,,,,,,,"/c/en/insult/n/action_or_speech_deliberately_intended_to_be_rude,/c/en/contemptuous/a/showing_contempt,/c/en/contumely/n/offensive_and_abusive_language_or_behaviour,/c/en/abuse/v/to_insult,/c/en/disdainful/a/showing_contempt_or_scorn"
非難,,,,,,,,,,,,,,,,,,,,,"/c/en/criticism/n/act_of_criticising,/c/en/condemnation/n/act_of_condemning_or_pronouncing_to_be_wrong"
非禮,,,,,,,,,,,,,,,,,,,,,"/c/en/indecent/a/not_in_keeping_with_conventional_moral_values,/c/en/indecent_assault/n/unwanted_sexual_contact"
非人,,,,,,,,,,,,,,,,,,,,,
青睞,,,,,,,,,,,,,,,,,,,,,
長歎,,,,,,,,,,,,,,,,,,,,,
長歌當哭,,,,,,,,,,,,,,,,,,,,,
長處,,,,,,,,,,,,,,,,,,,腿短,,/c/en/forte/n/strength_or_talent
長吁短歎,,,,,,,,,,,,,,,,,,,,,
花招,,,,,,,,,,,,,,,,,,,,,
臥草,,,,,,,,,,,,,,,,,,,,,
